x: music,y: tpz_or_not
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_44463.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_42864.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_45808.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_46093.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_45096.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_45322.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_46872.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_47199.wav,0
/Users/nobuyuki/PycharmProjects/trimmed_tpz/encorded_tpz_51.wav,1
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_42680.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_47269.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_45985.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_46393.wav,0
/Users/nobuyuki/PycharmProjects/trimmed_tpz/encorded_tpz_98.wav,1
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_43033.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_47712.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_43821.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_42609.wav,0
/Users/nobuyuki/PycharmProjects/trimmed_tpz/encorded_tpz_101.wav,1
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_43021.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_45540.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_46337.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_43252.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_46219.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_47715.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_42973.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_44515.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_44404.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_44247.wav,0
/Users/nobuyuki/PycharmProjects/trimmed_tpz/encorded_tpz_175.wav,1
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_45873.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_46350.wav,0
/Users/nobuyuki/PycharmProjects/trimmed_tpz/encorded_tpz_410.wav,1
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_42845.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_45690.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_46752.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_45120.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_46728.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_45880.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_43692.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_42892.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_47519.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_47614.wav,0
/Users/nobuyuki/PycharmProjects/trimmed_tpz/encorded_tpz_169.wav,1
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_45872.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_44321.wav,0
/Users/nobuyuki/PycharmProjects/trimmed_tpz/encorded_tpz_444.wav,1
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_43869.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_43519.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_47794.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_46620.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_42605.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_47155.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_44526.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_42564.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_47796.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_46197.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_46349.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_46438.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_44966.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_44986.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_47426.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_43781.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_46511.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_42589.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_42805.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_46678.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_45607.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_45455.wav,0
/Users/nobuyuki/PycharmProjects/trimmed_tpz/encorded_tpz_310.wav,1
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_42931.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_44892.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_42951.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_47606.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_44421.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_45077.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_46266.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_45714.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_44341.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_47101.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_46044.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_47092.wav,0
/Users/nobuyuki/PycharmProjects/trimmed_tpz/encorded_tpz_161.wav,1
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_47324.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_42840.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_42723.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_43264.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_47298.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_47590.wav,0
/Users/nobuyuki/PycharmProjects/trimmed_tpz/encorded_tpz_145.wav,1
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_43982.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_45236.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_46109.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_44396.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_45375.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_45086.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_46834.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_44176.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_43550.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_47136.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_42863.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_42789.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_43695.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_42585.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_43797.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_45266.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_43173.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_46665.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_44605.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_47739.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_44775.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_43700.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_46264.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_45142.wav,0
/Users/nobuyuki/PycharmProjects/trimmed_tpz/encorded_tpz_174.wav,1
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_43547.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_47409.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_47134.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_46162.wav,0
/Users/nobuyuki/PycharmProjects/trimmed_tpz/encorded_tpz_269.wav,1
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_43190.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_46065.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_44033.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_47471.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_45250.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_43534.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_44920.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_47708.wav,0
/Users/nobuyuki/PycharmProjects/trimmed_tpz/encorded_tpz_284.wav,1
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_44948.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_47752.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_44813.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_45545.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_46195.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_44730.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_44160.wav,0
/Users/nobuyuki/PycharmProjects/trimmed_tpz/encorded_tpz_25.wav,1
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_45023.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_43279.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_43653.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_44240.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_45909.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_45193.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_46549.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_47149.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_44494.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_46701.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_45911.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_43538.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_43384.wav,0
/Users/nobuyuki/PycharmProjects/trimmed_tpz/encorded_tpz_215.wav,1
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_47568.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_43162.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_43480.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_44384.wav,0
/Users/nobuyuki/PycharmProjects/trimmed_tpz/encorded_tpz_157.wav,1
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_44856.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_47180.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_46920.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_46389.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_47284.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_46956.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_43523.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_44073.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_43165.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_45283.wav,0
/Users/nobuyuki/PycharmProjects/nncc_audiostock_16k_24sec_1/audiostock_44793.wav,0
